hexagram_id,name,phase_bits,phase_temporal,category,action,agent_type,domain,element_subset,coder_specialty,rs3_actionable,chaos,whimsy,darkTone,coherence,voiceWeight,exp_chaos,exp_whimsy,exp_darkTone,exp_coherence,exp_voiceWeight,qdot_chaos,qdot_whimsy,qdot_darkTone,qdot_coherence,qdot_voiceWeight,dy_yang_yin,yao_dy,changing_dy,dominant_intent,intensity,query_tokens,training_notes
48,The Well,0,past,boundary,YIELD,guardian,reception,wind,DevOps/CI-CD,cast,0.10336,0.13266,0.17636,0.45399,0.4639,0.10336,0.13266,0.12636,0.44399,0.4739,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Water over wind — the well. The Well is the source, community resource, the depth that never runs dry."
48,The Well,1,present,boundary,YIELD,guardian,reception,wind,DevOps/CI-CD,cast,0.13918,0.19743,0.10628,0.46432,0.49814,0.09918,0.11743,0.10628,0.47432,0.48814,0.04,0.08,0.0,-0.01,0.01,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over wind — the well. The Well is the source, community resource, the depth that never runs dry."
48,The Well,2,future,boundary,YIELD,guardian,reception,wind,DevOps/CI-CD,cast,0.11918,0.26673,0.09145,0.42984,0.46366,0.09918,0.17673,0.09145,0.42984,0.44366,0.02,0.09,0.0,0.0,0.02,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over wind — the well. The Well is the source, community resource, the depth that never runs dry."
48,The Well,3,transition,boundary,YIELD,guardian,reception,wind,DevOps/CI-CD,cast,0.17421,0.20521,0.11698,0.46847,0.50686,0.12421,0.15521,0.09698,0.48847,0.50686,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over wind — the well. The Well is the source, community resource, the depth that never runs dry."
48,The Well,4,resolution,boundary,YIELD,guardian,reception,wind,DevOps/CI-CD,cast,0.06918,0.12708,0.1011,0.50208,0.4959,0.09918,0.14708,0.1211,0.45208,0.4659,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over wind — the well. The Well is the source, community resource, the depth that never runs dry."
48,The Well,5,dissolution,boundary,YIELD,guardian,reception,wind,DevOps/CI-CD,cast,0.20757,0.17185,0.20538,0.47599,0.50438,0.14757,0.13185,0.15538,0.50599,0.52438,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over wind — the well. The Well is the source, community resource, the depth that never runs dry."
48,The Well,6,crystallization,boundary,YIELD,guardian,reception,wind,DevOps/CI-CD,cast,0.12757,0.16857,0.08698,0.52847,0.54102,0.14757,0.17857,0.09698,0.48847,0.50102,-0.02,-0.01,-0.01,0.04,0.04,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over wind — the well. The Well is the source, community resource, the depth that never runs dry."
48,The Well,7,void,boundary,YIELD,guardian,reception,wind,DevOps/CI-CD,cast,0.15485,0.15705,0.15372,0.59157,0.59545,0.15485,0.15705,0.15372,0.59157,0.59545,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Water over wind — the well. The Well is the source, community resource, the depth that never runs dry."
49,Revolution,0,past,transformer,ASSERT,integrator,assertion,fire,Research,dialogue,0.08026,0.12855,0.1616,0.50457,0.5248,0.08026,0.12855,0.1116,0.49457,0.5348,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Lake over fire — revolution. Revolution is upheaval, the old order overthrown, transformation through fire."
49,Revolution,1,present,transformer,ASSERT,integrator,assertion,fire,Research,dialogue,0.12012,0.23851,0.05333,0.47639,0.49649,0.08012,0.15851,0.05333,0.48639,0.48649,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over fire — revolution. Revolution is upheaval, the old order overthrown, transformation through fire."
49,Revolution,2,future,transformer,ASSERT,integrator,assertion,fire,Research,dialogue,0.10012,0.21886,0.06816,0.50863,0.52872,0.08012,0.12886,0.06816,0.50863,0.50872,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over fire — revolution. Revolution is upheaval, the old order overthrown, transformation through fire."
49,Revolution,3,transition,transformer,ASSERT,integrator,assertion,fire,Research,dialogue,0.15919,0.21422,0.08694,0.4955,0.52308,0.10919,0.16422,0.06694,0.5155,0.52308,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over fire — revolution. Revolution is upheaval, the old order overthrown, transformation through fire."
49,Revolution,4,resolution,transformer,ASSERT,integrator,assertion,fire,Research,dialogue,0.05012,0.10886,0.07781,0.55863,0.53872,0.08012,0.12886,0.09781,0.50863,0.50872,-0.03,-0.02,-0.02,0.05,0.03,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over fire — revolution. Revolution is upheaval, the old order overthrown, transformation through fire."
49,Revolution,5,dissolution,transformer,ASSERT,integrator,assertion,fire,Research,dialogue,0.16919,0.20422,0.16366,0.4855,0.50308,0.10919,0.16422,0.11366,0.5155,0.52308,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over fire — revolution. Revolution is upheaval, the old order overthrown, transformation through fire."
49,Revolution,6,crystallization,transformer,ASSERT,integrator,assertion,fire,Research,dialogue,0.11255,0.13086,0.06862,0.57302,0.5806,0.13255,0.14086,0.07862,0.53302,0.5406,-0.02,-0.01,-0.01,0.04,0.04,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over fire — revolution. Revolution is upheaval, the old order overthrown, transformation through fire."
49,Revolution,7,void,transformer,ASSERT,integrator,assertion,fire,Research,dialogue,0.14387,0.16364,0.13177,0.61133,0.6073,0.14387,0.16364,0.13177,0.61133,0.6073,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Lake over fire — revolution. Revolution is upheaval, the old order overthrown, transformation through fire."
50,The Cauldron,0,past,sovereign,ASSERT,architect,assertion,wind,Dev,forensics,0.07564,0.12855,0.16622,0.49533,0.51648,0.07564,0.12855,0.11622,0.48533,0.52648,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Fire over wind — the cauldron. The Cauldron is transformation, cooking, the vessel that changes the nature of things."
50,The Cauldron,1,present,sovereign,ASSERT,architect,assertion,wind,Dev,forensics,0.12305,0.22571,0.07736,0.48629,0.50647,0.08305,0.14571,0.07736,0.49629,0.49647,0.04,0.08,0.0,-0.01,0.01,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over wind — the cauldron. The Cauldron is transformation, cooking, the vessel that changes the nature of things."
50,The Cauldron,2,future,sovereign,ASSERT,architect,assertion,wind,Dev,forensics,0.10305,0.23571,0.07736,0.49629,0.51647,0.08305,0.14571,0.07736,0.49629,0.49647,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over wind — the cauldron. The Cauldron is transformation, cooking, the vessel that changes the nature of things."
50,The Cauldron,3,transition,sovereign,ASSERT,architect,assertion,wind,Dev,forensics,0.19302,0.22455,0.11241,0.49758,0.52441,0.14302,0.17455,0.09241,0.51758,0.52441,0.05,0.05,0.02,-0.02,0.0,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over wind — the cauldron. The Cauldron is transformation, cooking, the vessel that changes the nature of things."
50,The Cauldron,4,resolution,sovereign,ASSERT,architect,assertion,wind,Dev,forensics,0.05305,0.15536,0.07218,0.52405,0.50423,0.08305,0.17536,0.09218,0.47405,0.47423,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over wind — the cauldron. The Cauldron is transformation, cooking, the vessel that changes the nature of things."
50,The Cauldron,5,dissolution,sovereign,ASSERT,architect,assertion,wind,Dev,forensics,0.17966,0.23791,0.17745,0.47006,0.48689,0.11966,0.19791,0.12745,0.50006,0.50689,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over wind — the cauldron. The Cauldron is transformation, cooking, the vessel that changes the nature of things."
50,The Cauldron,6,crystallization,sovereign,ASSERT,architect,assertion,wind,Dev,forensics,0.09966,0.18791,0.07073,0.54006,0.54689,0.11966,0.19791,0.08073,0.50006,0.50689,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over wind — the cauldron. The Cauldron is transformation, cooking, the vessel that changes the nature of things."
50,The Cauldron,7,void,sovereign,ASSERT,architect,assertion,wind,Dev,forensics,0.16189,0.21418,0.15014,0.59279,0.58717,0.16189,0.21418,0.15014,0.59279,0.58717,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Fire over wind — the cauldron. The Cauldron is transformation, cooking, the vessel that changes the nature of things."
51,The Arousing,0,past,sovereign,ASSERT,architect,assertion,thunder,HTML,attack,0.12184,0.14832,0.10332,0.43217,0.45153,0.12184,0.14832,0.05332,0.42217,0.46153,0.0,0.0,0.05,0.01,-0.01,-2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Thunder over thunder — the arousing. The Arousing is shock, sudden awakening, the thunder that jolts from sleep."
51,The Arousing,1,present,sovereign,ASSERT,architect,assertion,thunder,HTML,attack,0.18341,0.30132,0.06253,0.41195,0.44547,0.14341,0.22132,0.06253,0.42195,0.43547,0.04,0.08,0.0,-0.01,0.01,-4.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over thunder — the arousing. The Arousing is shock, sudden awakening, the thunder that jolts from sleep."
51,The Arousing,2,future,sovereign,ASSERT,architect,assertion,thunder,HTML,attack,0.14117,0.25202,0.06253,0.46642,0.49995,0.12117,0.16202,0.06253,0.46642,0.47995,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over thunder — the arousing. The Arousing is shock, sudden awakening, the thunder that jolts from sleep."
51,The Arousing,3,transition,sovereign,ASSERT,architect,assertion,thunder,HTML,attack,0.22306,0.26076,0.10073,0.47405,0.50556,0.17306,0.21076,0.08073,0.49405,0.50556,0.05,0.05,0.02,-0.02,0.0,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over thunder — the arousing. The Arousing is shock, sudden awakening, the thunder that jolts from sleep."
51,The Arousing,4,resolution,sovereign,ASSERT,architect,assertion,thunder,HTML,attack,0.09117,0.14202,0.07218,0.51642,0.50995,0.12117,0.16202,0.09218,0.46642,0.47995,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over thunder — the arousing. The Arousing is shock, sudden awakening, the thunder that jolts from sleep."
51,The Arousing,5,dissolution,sovereign,ASSERT,architect,assertion,thunder,HTML,attack,0.23306,0.25076,0.16577,0.46405,0.48556,0.17306,0.21076,0.11577,0.49405,0.50556,0.06,0.04,0.05,-0.03,-0.02,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over thunder — the arousing. The Arousing is shock, sudden awakening, the thunder that jolts from sleep."
51,The Arousing,6,crystallization,sovereign,ASSERT,architect,assertion,thunder,HTML,attack,0.15306,0.15404,0.08241,0.55157,0.56892,0.17306,0.16404,0.09241,0.51157,0.52892,-0.02,-0.01,-0.01,0.04,0.04,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over thunder — the arousing. The Arousing is shock, sudden awakening, the thunder that jolts from sleep."
51,The Arousing,7,void,sovereign,ASSERT,architect,assertion,thunder,HTML,attack,0.18384,0.20649,0.15014,0.5884,0.59047,0.18384,0.20649,0.15014,0.5884,0.59047,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Thunder over thunder — the arousing. The Arousing is shock, sudden awakening, the thunder that jolts from sleep."
52,Keeping Still,0,past,boundary,WAIT,guardian,patience,mountain,Robotics,interact,0.05253,0.09055,0.12643,0.47145,0.45153,0.05253,0.09055,0.07643,0.46145,0.46153,0.0,0.0,0.05,0.01,-0.01,-2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Mountain over mountain — keeping still. Keeping Still is meditation, the pause between beats, absolute presence."
52,Keeping Still,1,present,boundary,WAIT,guardian,patience,mountain,Robotics,interact,0.10197,0.20245,0.06475,0.48748,0.48658,0.06197,0.12245,0.06475,0.49748,0.47658,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Mountain over mountain — keeping still. Keeping Still is meditation, the pause between beats, absolute presence."
52,Keeping Still,2,future,boundary,WAIT,guardian,patience,mountain,Robotics,interact,0.08197,0.21245,0.06475,0.49748,0.49658,0.06197,0.12245,0.06475,0.49748,0.47658,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Mountain over mountain — keeping still. Keeping Still is meditation, the pause between beats, absolute presence."
52,Keeping Still,3,transition,boundary,WAIT,guardian,patience,mountain,Robotics,interact,0.17396,0.19267,0.09373,0.51441,0.52218,0.12396,0.14267,0.07373,0.53441,0.52218,0.05,0.05,0.02,-0.02,0.0,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Mountain over mountain — keeping still. Keeping Still is meditation, the pause between beats, absolute presence."
52,Keeping Still,4,resolution,boundary,WAIT,guardian,patience,mountain,Robotics,interact,0.0542,0.16175,0.04475,0.503,0.4621,0.0842,0.18175,0.06475,0.453,0.4321,-0.03,-0.02,-0.02,0.05,0.03,-4.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Mountain over mountain — keeping still. Keeping Still is meditation, the pause between beats, absolute presence."
52,Keeping Still,5,dissolution,boundary,WAIT,guardian,patience,mountain,Robotics,interact,0.18396,0.22939,0.14709,0.48689,0.47882,0.12396,0.18939,0.09709,0.51689,0.49882,0.06,0.04,0.05,-0.03,-0.02,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Mountain over mountain — keeping still. Keeping Still is meditation, the pause between beats, absolute presence."
52,Keeping Still,6,crystallization,boundary,WAIT,guardian,patience,mountain,Robotics,interact,0.10396,0.17939,0.05205,0.55689,0.53882,0.12396,0.18939,0.06205,0.51689,0.49882,-0.02,-0.01,-0.01,0.04,0.04,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Mountain over mountain — keeping still. Keeping Still is meditation, the pause between beats, absolute presence."
52,Keeping Still,7,void,boundary,WAIT,guardian,patience,mountain,Robotics,interact,0.14485,0.20332,0.11057,0.60301,0.58036,0.14485,0.20332,0.11057,0.60301,0.58036,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Mountain over mountain — keeping still. Keeping Still is meditation, the pause between beats, absolute presence."
53,Development,0,past,transformer,ADAPT,integrator,adaptation,mountain,Game Dev,traverse,0.06177,0.10955,0.14863,0.50067,0.481,0.06177,0.10955,0.09863,0.49067,0.491,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Wind over mountain — development. Development is gradual growth, the tree on the mountain, patience rewarded."
53,Development,1,present,transformer,ADAPT,integrator,adaptation,mountain,Game Dev,traverse,0.10959,0.2033,0.07195,0.49676,0.50348,0.06959,0.1233,0.07195,0.50676,0.49348,0.04,0.08,0.0,-0.01,0.01,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over mountain — development. Development is gradual growth, the tree on the mountain, patience rewarded."
53,Development,2,future,transformer,ADAPT,integrator,adaptation,mountain,Game Dev,traverse,0.08959,0.24295,0.05712,0.48452,0.49124,0.06959,0.15295,0.05712,0.48452,0.47124,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over mountain — development. Development is gradual growth, the tree on the mountain, patience rewarded."
53,Development,3,transition,transformer,ADAPT,integrator,adaptation,mountain,Game Dev,traverse,0.17997,0.2167,0.08773,0.5042,0.51798,0.12997,0.1667,0.06773,0.5242,0.51798,0.05,0.05,0.02,-0.02,0.0,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over mountain — development. Development is gradual growth, the tree on the mountain, patience rewarded."
53,Development,4,resolution,transformer,ADAPT,integrator,adaptation,mountain,Game Dev,traverse,0.03959,0.1626,0.05195,0.51228,0.47901,0.06959,0.1826,0.07195,0.46228,0.44901,-0.03,-0.02,-0.02,0.05,0.03,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over mountain — development. Development is gradual growth, the tree on the mountain, patience rewarded."
53,Development,5,dissolution,transformer,ADAPT,integrator,adaptation,mountain,Game Dev,traverse,0.16661,0.23006,0.15277,0.47668,0.48045,0.10661,0.19006,0.10277,0.50668,0.50045,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over mountain — development. Development is gradual growth, the tree on the mountain, patience rewarded."
53,Development,6,crystallization,transformer,ADAPT,integrator,adaptation,mountain,Game Dev,traverse,0.10997,0.20342,0.04604,0.54668,0.53461,0.12997,0.21342,0.05604,0.50668,0.49461,-0.02,-0.01,-0.01,0.04,0.04,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over mountain — development. Development is gradual growth, the tree on the mountain, patience rewarded."
53,Development,7,void,transformer,ADAPT,integrator,adaptation,mountain,Game Dev,traverse,0.14924,0.22088,0.10618,0.59555,0.57729,0.14924,0.22088,0.10618,0.59555,0.57729,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Wind over mountain — development. Development is gradual growth, the tree on the mountain, patience rewarded."
54,The Marrying Maiden,0,past,dissipator,YIELD,navigator,reception,lake,Analytics,harvest,0.10105,0.165,0.12784,0.48403,0.48331,0.10105,0.165,0.07784,0.47403,0.49331,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Thunder over lake — marrying maiden. The Marrying Maiden is union without proper foundation, risk in relationship."
54,The Marrying Maiden,1,present,dissipator,YIELD,navigator,reception,lake,Analytics,harvest,0.13526,0.2915,0.03458,0.44327,0.4663,0.09526,0.2115,0.03458,0.45327,0.4563,0.04,0.08,0.0,-0.01,0.01,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over lake — marrying maiden. The Marrying Maiden is union without proper foundation, risk in relationship."
54,The Marrying Maiden,2,future,dissipator,YIELD,navigator,reception,lake,Analytics,harvest,0.11526,0.27185,0.03458,0.47551,0.49854,0.09526,0.18185,0.03458,0.47551,0.47854,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over lake — marrying maiden. The Marrying Maiden is union without proper foundation, risk in relationship."
54,The Marrying Maiden,3,transition,dissipator,YIELD,navigator,reception,lake,Analytics,harvest,0.19202,0.26577,0.05175,0.4853,0.5069,0.14202,0.21577,0.03175,0.5053,0.5069,0.05,0.05,0.02,-0.02,0.0,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over lake — marrying maiden. The Marrying Maiden is union without proper foundation, risk in relationship."
54,The Marrying Maiden,4,resolution,dissipator,YIELD,navigator,reception,lake,Analytics,harvest,0.06526,0.1322,0.05905,0.54775,0.53078,0.09526,0.1522,0.07905,0.49775,0.50078,-0.03,-0.02,-0.02,0.05,0.03,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over lake — marrying maiden. The Marrying Maiden is union without proper foundation, risk in relationship."
54,The Marrying Maiden,5,dissolution,dissipator,YIELD,navigator,reception,lake,Analytics,harvest,0.17866,0.23241,0.12847,0.4753,0.49274,0.11866,0.19241,0.07847,0.5053,0.51274,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over lake — marrying maiden. The Marrying Maiden is union without proper foundation, risk in relationship."
54,The Marrying Maiden,6,crystallization,dissipator,YIELD,navigator,reception,lake,Analytics,harvest,0.12202,0.15905,0.03343,0.56282,0.57026,0.14202,0.16905,0.04343,0.52282,0.53026,-0.02,-0.01,-0.01,0.04,0.04,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over lake — marrying maiden. The Marrying Maiden is union without proper foundation, risk in relationship."
54,The Marrying Maiden,7,void,dissipator,YIELD,navigator,reception,lake,Analytics,harvest,0.14768,0.19668,0.08013,0.6018,0.59456,0.14768,0.19668,0.08013,0.6018,0.59456,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Thunder over lake — marrying maiden. The Marrying Maiden is union without proper foundation, risk in relationship."
55,Abundance,0,past,sovereign,ASSERT,architect,assertion,fire,Blueprinting,craft,0.09412,0.12341,0.13477,0.49096,0.49163,0.09412,0.12341,0.08477,0.48096,0.50163,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Thunder over fire — abundance. Abundance is fullness, the harvest, the peak of prosperity and its attendant danger."
55,Abundance,1,present,sovereign,ASSERT,architect,assertion,fire,Blueprinting,craft,0.12954,0.22754,0.04029,0.47123,0.4954,0.08954,0.14754,0.04029,0.48123,0.4854,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over fire — abundance. Abundance is fullness, the harvest, the peak of prosperity and its attendant danger."
55,Abundance,2,future,sovereign,ASSERT,architect,assertion,fire,Blueprinting,craft,0.10954,0.20789,0.05512,0.50347,0.52764,0.08954,0.11789,0.05512,0.50347,0.50764,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over fire — abundance. Abundance is fullness, the harvest, the peak of prosperity and its attendant danger."
55,Abundance,3,transition,sovereign,ASSERT,architect,assertion,fire,Blueprinting,craft,0.18752,0.19201,0.06793,0.50732,0.53567,0.13752,0.14201,0.04793,0.52732,0.53567,0.05,0.05,0.02,-0.02,0.0,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over fire — abundance. Abundance is fullness, the harvest, the peak of prosperity and its attendant danger."
55,Abundance,4,resolution,sovereign,ASSERT,architect,assertion,fire,Blueprinting,craft,0.05954,0.15719,0.03512,0.50899,0.49316,0.08954,0.17719,0.05512,0.45899,0.46316,-0.03,-0.02,-0.02,0.05,0.03,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over fire — abundance. Abundance is fullness, the harvest, the peak of prosperity and its attendant danger."
55,Abundance,5,dissolution,sovereign,ASSERT,architect,assertion,fire,Blueprinting,craft,0.19752,0.22874,0.12129,0.4798,0.4923,0.13752,0.18874,0.07129,0.5098,0.5123,0.06,0.04,0.05,-0.03,-0.02,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over fire — abundance. Abundance is fullness, the harvest, the peak of prosperity and its attendant danger."
55,Abundance,6,crystallization,sovereign,ASSERT,architect,assertion,fire,Blueprinting,craft,0.09416,0.15537,0.02625,0.5498,0.55814,0.11416,0.16537,0.03625,0.5098,0.51814,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over fire — abundance. Abundance is fullness, the harvest, the peak of prosperity and its attendant danger."
55,Abundance,7,void,sovereign,ASSERT,architect,assertion,fire,Blueprinting,craft,0.14439,0.17692,0.08342,0.60509,0.59851,0.14439,0.17692,0.08342,0.60509,0.59851,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Thunder over fire — abundance. Abundance is fullness, the harvest, the peak of prosperity and its attendant danger."
56,The Wanderer,0,past,dissipator,ADAPT,navigator,adaptation,mountain,Scribe,bank,0.06177,0.09107,0.14863,0.50991,0.49024,0.06177,0.09107,0.09863,0.49991,0.50024,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Fire over mountain — the wanderer. The Wanderer is the stranger, the journey, finding home in movement."
56,The Wanderer,1,present,dissipator,ADAPT,navigator,adaptation,mountain,Scribe,bank,0.10487,0.22242,0.06858,0.46597,0.47539,0.06487,0.14242,0.06858,0.47597,0.46539,0.04,0.08,0.0,-0.01,0.01,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over mountain — the wanderer. The Wanderer is the stranger, the journey, finding home in movement."
56,The Wanderer,2,future,dissipator,ADAPT,navigator,adaptation,mountain,Scribe,bank,0.08487,0.17312,0.0834,0.52045,0.52987,0.06487,0.08312,0.0834,0.52045,0.50987,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over mountain — the wanderer. The Wanderer is the stranger, the journey, finding home in movement."
56,The Wanderer,3,transition,dissipator,ADAPT,navigator,adaptation,mountain,Scribe,bank,0.14717,0.17818,0.09896,0.50481,0.52398,0.09717,0.12818,0.07896,0.52481,0.52398,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over mountain — the wanderer. The Wanderer is the stranger, the journey, finding home in movement."
56,The Wanderer,4,resolution,dissipator,ADAPT,navigator,adaptation,mountain,Scribe,bank,0.03487,0.09277,0.07823,0.54821,0.51763,0.06487,0.11277,0.09823,0.49821,0.48763,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over mountain — the wanderer. The Wanderer is the stranger, the journey, finding home in movement."
56,The Wanderer,5,dissolution,dissipator,ADAPT,navigator,adaptation,mountain,Scribe,bank,0.18054,0.19154,0.164,0.49481,0.49814,0.12054,0.15154,0.114,0.52481,0.51814,0.06,0.04,0.05,-0.03,-0.02,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over mountain — the wanderer. The Wanderer is the stranger, the journey, finding home in movement."
56,The Wanderer,6,crystallization,dissipator,ADAPT,navigator,adaptation,mountain,Scribe,bank,0.10054,0.09482,0.08064,0.58233,0.5815,0.12054,0.10482,0.09064,0.54233,0.5415,-0.02,-0.01,-0.01,0.04,0.04,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over mountain — the wanderer. The Wanderer is the stranger, the journey, finding home in movement."
56,The Wanderer,7,void,dissipator,ADAPT,navigator,adaptation,mountain,Scribe,bank,0.13509,0.1373,0.14055,0.61813,0.60796,0.13509,0.1373,0.14055,0.61813,0.60796,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Fire over mountain — the wanderer. The Wanderer is the stranger, the journey, finding home in movement."
57,The Gentle,0,past,boundary,YIELD,guardian,reception,wind,Security Red-Team,equip,0.07564,0.14703,0.16622,0.48608,0.50724,0.07564,0.14703,0.11622,0.47608,0.51724,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Wind over wind — the gentle. The Gentle is persistence, the soft that overcomes the hard, penetration without force."
57,The Gentle,1,present,boundary,YIELD,guardian,reception,wind,Security Red-Team,equip,0.13855,0.2167,0.08679,0.50562,0.52647,0.09855,0.1367,0.08679,0.51562,0.51647,0.04,0.08,0.0,-0.01,0.01,4.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over wind — the gentle. The Gentle is persistence, the soft that overcomes the hard, penetration without force."
57,The Gentle,2,future,boundary,YIELD,guardian,reception,wind,Security Red-Team,equip,0.09631,0.26376,0.05714,0.47114,0.492,0.07631,0.17376,0.05714,0.47114,0.472,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over wind — the gentle. The Gentle is persistence, the soft that overcomes the hard, penetration without force."
